Fecha;CodigoEstacion;Latitud;Longitud;Altitud;Valor
01/08/2013;26175030;5.72;-75.69;1153;27.72258065
01/09/2013;26175030;5.72;-75.69;1153;28.15333333
01/10/2013;26175030;5.72;-75.69;1153;27.39354839
01/11/2013;26175030;5.72;-75.69;1153;26.93333333
01/12/2013;26175030;5.72;-75.69;1153;26.80645161
01/01/2014;26175030;5.72;-75.69;1153;28.6516129
01/02/2014;26175030;5.72;-75.69;1153;27.95
01/03/2014;26175030;5.72;-75.69;1153;28.63870968
01/04/2014;26175030;5.72;-75.69;1153;28.47333333
01/05/2014;26175030;5.72;-75.69;1153;28.29032258
01/06/2014;26175030;5.72;-75.69;1153;28.19333333
01/07/2014;26175030;5.72;-75.69;1153;30.37419355
01/08/2014;26175030;5.72;-75.69;1153;29.09677419
01/09/2014;26175030;5.72;-75.69;1153;28.16666667
01/10/2014;26175030;5.72;-75.69;1153;26.88387097
01/11/2014;26175030;5.72;-75.69;1153;27.42666667
01/12/2014;26175030;5.72;-75.69;1153;27.71612903
01/01/2001;26175040;5.8;-75.65;604;32.23043478
01/02/2001;26175040;5.8;-75.65;604;31.668
01/03/2001;26175040;5.8;-75.65;604;31.70666667
01/04/2001;26175040;5.8;-75.65;604;32.35
01/05/2001;26175040;5.8;-75.65;604;32.71111111
01/06/2001;26175040;5.8;-75.65;604;33.94444444
01/07/2001;26175040;5.8;-75.65;604;33.42903226
01/08/2001;26175040;5.8;-75.65;604;35.76551724
01/09/2001;26175040;5.8;-75.65;604;33.59259259
01/10/2001;26175040;5.8;-75.65;604;33.20416667
01/11/2001;26175040;5.8;-75.65;604;32.95384615
01/12/2001;26175040;5.8;-75.65;604;32.74814815
01/01/2002;26175040;5.8;-75.65;604;34.18709677
01/02/2002;26175040;5.8;-75.65;604;34.95
01/03/2002;26175040;5.8;-75.65;604;33.90344828
01/04/2002;26175040;5.8;-75.65;604;33.09333333
01/05/2002;26175040;5.8;-75.65;604;32.76774194
01/06/2002;26175040;5.8;-75.65;604;34.04
01/07/2002;26175040;5.8;-75.65;604;33.66206897
01/08/2002;26175040;5.8;-75.65;604;35.34193548
01/09/2002;26175040;5.8;-75.65;604;34.28275862
01/10/2002;26175040;5.8;-75.65;604;33.28387097
01/11/2002;26175040;5.8;-75.65;604;34.06896552
01/12/2002;26175040;5.8;-75.65;604;33.63225806
01/01/2003;26175040;5.8;-75.65;604;35.22068966
01/02/2003;26175040;5.8;-75.65;604;35.93076923
01/03/2003;26175040;5.8;-75.65;604;33.80689655
01/04/2003;26175040;5.8;-75.65;604;33.53103448
01/05/2003;26175040;5.8;-75.65;604;34.20666667
01/06/2003;26175040;5.8;-75.65;604;33.64615385
01/07/2003;26175040;5.8;-75.65;604;34.75172414
01/08/2003;26175040;5.8;-75.65;604;34.13
01/09/2003;26175040;5.8;-75.65;604;33.82068966
01/10/2003;26175040;5.8;-75.65;604;33.13103448
01/11/2003;26175040;5.8;-75.65;604;34.87272727
01/12/2003;26175040;5.8;-75.65;604;33.88
01/01/2004;26175040;5.8;-75.65;604;33.87741935
01/02/2004;26175040;5.8;-75.65;604;34.76551724
01/03/2004;26175040;5.8;-75.65;604;35.70666667
01/04/2004;26175040;5.8;-75.65;604;33.17333333
01/05/2004;26175040;5.8;-75.65;604;31.98064516
01/06/2004;26175040;5.8;-75.65;604;34.20689655
01/07/2004;26175040;5.8;-75.65;604;32.83870968
01/08/2004;26175040;5.8;-75.65;604;34.01935484
01/09/2004;26175040;5.8;-75.65;604;32.88275862
01/10/2004;26175040;5.8;-75.65;604;32.69032258
01/11/2004;26175040;5.8;-75.65;604;33.30666667
01/12/2004;26175040;5.8;-75.65;604;33.59310345
01/01/2005;26175040;5.8;-75.65;604;34.41290323
01/02/2005;26175040;5.8;-75.65;604;35.72857143
01/03/2005;26175040;5.8;-75.65;604;34.85806452
01/04/2005;26175040;5.8;-75.65;604;33.84666667
01/05/2005;26175040;5.8;-75.65;604;33.10322581
01/06/2005;26175040;5.8;-75.65;604;33.41666667
01/07/2005;26175040;5.8;-75.65;604;34.42068966
01/08/2005;26175040;5.8;-75.65;604;33.49677419
01/09/2005;26175040;5.8;-75.65;604;33.51333333
01/10/2005;26175040;5.8;-75.65;604;32.86451613
01/11/2005;26175040;5.8;-75.65;604;32.63448276
01/12/2005;26175040;5.8;-75.65;604;33.56774194
01/01/2006;26175040;5.8;-75.65;604;33.92903226
01/02/2006;26175040;5.8;-75.65;604;35.06666667
01/03/2006;26175040;5.8;-75.65;604;33.87857143
01/04/2006;26175040;5.8;-75.65;604;33.04666667
01/05/2006;26175040;5.8;-75.65;604;33.47741935
01/06/2006;26175040;5.8;-75.65;604;33.64666667
01/07/2006;26175040;5.8;-75.65;604;33.53928571
01/08/2006;26175040;5.8;-75.65;604;34.02258065
01/09/2006;26175040;5.8;-75.65;604;33.24333333
01/10/2006;26175040;5.8;-75.65;604;32.72903226
01/11/2006;26175040;5.8;-75.65;604;33.42413793
01/12/2006;26175040;5.8;-75.65;604;33.23333333
01/01/2007;26175040;5.8;-75.65;604;33.98666667
01/02/2007;26175040;5.8;-75.65;604;35.53571429
01/03/2007;26175040;5.8;-75.65;604;33.72903226
01/04/2007;26175040;5.8;-75.65;604;32.92666667
01/05/2007;26175040;5.8;-75.65;604;32.69677419
01/06/2007;26175040;5.8;-75.65;604;33.77931034
01/07/2007;26175040;5.8;-75.65;604;33.26
01/08/2007;26175040;5.8;-75.65;604;32.43666667
01/09/2007;26175040;5.8;-75.65;604;32.70666667
01/10/2007;26175040;5.8;-75.65;604;32.55333333
01/11/2007;26175040;5.8;-75.65;604;33.18
01/12/2007;26175040;5.8;-75.65;604;33.33333333
01/01/2008;26175040;5.8;-75.65;604;32.99310345
01/02/2008;26175040;5.8;-75.65;604;32.92413793
01/03/2008;26175040;5.8;-75.65;604;32.30322581
01/04/2008;26175040;5.8;-75.65;604;32.46
01/05/2008;26175040;5.8;-75.65;604;32.03870968
01/06/2008;26175040;5.8;-75.65;604;32.55333333
01/07/2008;26175040;5.8;-75.65;604;32.52258065
01/08/2008;26175040;5.8;-75.65;604;32.35483871
01/09/2008;26175040;5.8;-75.65;604;32.88666667
01/10/2008;26175040;5.8;-75.65;604;32.49677419
01/11/2008;26175040;5.8;-75.65;604;31.82142857
01/12/2008;26175040;5.8;-75.65;604;33.19310345
01/01/2009;26175040;5.8;-75.65;604;33.35483871
01/02/2009;26175040;5.8;-75.65;604;34.18846154
01/03/2009;26175040;5.8;-75.65;604;33.76
01/04/2009;26175040;5.8;-75.65;604;33.51034483
01/05/2009;26175040;5.8;-75.65;604;33.09032258
01/06/2009;26175040;5.8;-75.65;604;33.12413793
01/07/2009;26175040;5.8;-75.65;604;34.86
01/08/2009;26175040;5.8;-75.65;604;33.92258065
01/09/2009;26175040;5.8;-75.65;604;34.11428571
01/10/2009;26175040;5.8;-75.65;604;33.17241379
01/11/2009;26175040;5.8;-75.65;604;34.2
01/12/2009;26175040;5.8;-75.65;604;34.27096774
01/01/2010;26175040;5.8;-75.65;604;36.09333333
01/02/2010;26175040;5.8;-75.65;604;35.95
01/03/2010;26175040;5.8;-75.65;604;35.92258065
01/04/2010;26175040;5.8;-75.65;604;33.61428571
01/05/2010;26175040;5.8;-75.65;604;33.86451613
01/06/2010;26175040;5.8;-75.65;604;33.25517241
01/07/2010;26175040;5.8;-75.65;604;32.61935484
01/08/2010;26175040;5.8;-75.65;604;32.88666667
01/09/2010;26175040;5.8;-75.65;604;32.58965517
01/10/2010;26175040;5.8;-75.65;604;32.66333333
01/11/2010;26175040;5.8;-75.65;604;32.62333333
01/12/2010;26175040;5.8;-75.65;604;33.21290323
01/01/2011;26175040;5.8;-75.65;604;33.27096774
01/02/2011;26175040;5.8;-75.65;604;33.02962963
01/03/2011;26175040;5.8;-75.65;604;32.87741935
01/04/2011;26175040;5.8;-75.65;604;32.33793103
01/05/2011;26175040;5.8;-75.65;604;32.77419355
01/06/2011;26175040;5.8;-75.65;604;33.26896552
01/07/2011;26175040;5.8;-75.65;604;32.56666667
01/08/2011;26175040;5.8;-75.65;604;33.01935484
01/09/2011;26175040;5.8;-75.65;604;33.26666667
01/10/2011;26175040;5.8;-75.65;604;31.75333333
01/11/2011;26175040;5.8;-75.65;604;31.62068966
01/12/2011;26175040;5.8;-75.65;604;31.98
01/01/2012;26175040;5.8;-75.65;604;32.86451613
01/02/2012;26175040;5.8;-75.65;604;34.44285714
01/03/2012;26175040;5.8;-75.65;604;32.90645161
01/04/2012;26175040;5.8;-75.65;604;32.54
01/05/2012;26175040;5.8;-75.65;604;32.66451613
01/06/2012;26175040;5.8;-75.65;604;32.68275862
01/07/2012;26175040;5.8;-75.65;604;33.80645161
01/08/2012;26175040;5.8;-75.65;604;33.65806452
01/09/2012;26175040;5.8;-75.65;604;34.52857143
01/10/2012;26175040;5.8;-75.65;604;33.28
01/11/2012;26175040;5.8;-75.65;604;32.94482759
01/12/2012;26175040;5.8;-75.65;604;33.25806452
01/01/2013;26175040;5.8;-75.65;604;34.48275862
01/02/2013;26175040;5.8;-75.65;604;33.5037037
01/03/2013;26175040;5.8;-75.65;604;33.96551724
01/04/2013;26175040;5.8;-75.65;604;33.77931034
01/05/2013;26175040;5.8;-75.65;604;32.32413793
01/06/2013;26175040;5.8;-75.65;604;33.51333333
01/07/2013;26175040;5.8;-75.65;604;34.48148148
01/08/2013;26175040;5.8;-75.65;604;33.7037037
01/09/2013;26175040;5.8;-75.65;604;33.91034483
01/10/2013;26175040;5.8;-75.65;604;33.27741935
01/11/2013;26175040;5.8;-75.65;604;33.1862069
01/12/2013;26175040;5.8;-75.65;604;32.87333333
01/01/2014;26175040;5.8;-75.65;604;34.47741935
01/02/2014;26175040;5.8;-75.65;604;34.39285714
01/03/2014;26175040;5.8;-75.65;604;34.22580645
01/04/2014;26175040;5.8;-75.65;604;34.30666667
01/05/2014;26175040;5.8;-75.65;604;34.10967742
01/06/2014;26175040;5.8;-75.65;604;34.09655172
01/07/2014;26175040;5.8;-75.65;604;36.50322581
01/08/2014;26175040;5.8;-75.65;604;35.25806452
01/09/2014;26175040;5.8;-75.65;604;33.68
01/10/2014;26175040;5.8;-75.65;604;33.04516129
01/11/2014;26175040;5.8;-75.65;604;33.68
01/12/2014;26175040;5.8;-75.65;604;33.91612903
01/01/2001;26185020;5.89;-75.32;2408;19.67096774
01/02/2001;26185020;5.89;-75.32;2408;19.4
01/03/2001;26185020;5.89;-75.32;2408;20.17419355
01/04/2001;26185020;5.89;-75.32;2408;20.28666667
01/05/2001;26185020;5.89;-75.32;2408;20.49333333
01/06/2001;26185020;5.89;-75.32;2408;20.44666667
01/07/2001;26185020;5.89;-75.32;2408;20.16774194
01/08/2001;26185020;5.89;-75.32;2408;20.87741935
01/09/2001;26185020;5.89;-75.32;2408;20.45333333
01/10/2001;26185020;5.89;-75.32;2408;20.58064516
01/11/2001;26185020;5.89;-75.32;2408;20.75333333
01/12/2001;26185020;5.89;-75.32;2408;21.03870968
01/01/2002;26185020;5.89;-75.32;2408;20.60645161
01/02/2002;26185020;5.89;-75.32;2408;20.96428571
01/03/2002;26185020;5.89;-75.32;2408;20.67741935
01/04/2002;26185020;5.89;-75.32;2408;20.62
01/05/2002;26185020;5.89;-75.32;2408;21.00645161
01/06/2002;26185020;5.89;-75.32;2408;20.7
01/07/2002;26185020;5.89;-75.32;2408;20.70967742
01/08/2002;26185020;5.89;-75.32;2408;20.6516129
01/09/2002;26185020;5.89;-75.32;2408;20.73333333
01/10/2002;26185020;5.89;-75.32;2408;20.61935484
01/11/2002;26185020;5.89;-75.32;2408;20.30666667
01/12/2002;26185020;5.89;-75.32;2408;20.08387097
01/01/2003;26185020;5.89;-75.32;2408;20.37419355
01/02/2003;26185020;5.89;-75.32;2408;20.80714286
01/03/2003;26185020;5.89;-75.32;2408;20.29677419
01/04/2003;26185020;5.89;-75.32;2408;20.88
01/05/2003;26185020;5.89;-75.32;2408;21.25806452
01/06/2003;26185020;5.89;-75.32;2408;20.53333333
01/07/2003;26185020;5.89;-75.32;2408;20.78709677
01/08/2003;26185020;5.89;-75.32;2408;21.0516129
01/09/2003;26185020;5.89;-75.32;2408;20.81333333
01/10/2003;26185020;5.89;-75.32;2408;20.70322581
01/11/2003;26185020;5.89;-75.32;2408;20.95333333
01/12/2003;26185020;5.89;-75.32;2408;20.38709677
01/01/2004;26185020;5.89;-75.32;2408;20.01935484
01/02/2004;26185020;5.89;-75.32;2408;20.65517241
01/03/2004;26185020;5.89;-75.32;2408;20.88387097
01/04/2004;26185020;5.89;-75.32;2408;20.12666667
01/05/2004;26185020;5.89;-75.32;2408;20.46451613
01/06/2004;26185020;5.89;-75.32;2408;20.42666667
01/07/2004;26185020;5.89;-75.32;2408;20.09032258
01/08/2004;26185020;5.89;-75.32;2408;20.74193548
01/09/2004;26185020;5.89;-75.32;2408;20.42
01/10/2004;26185020;5.89;-75.32;2408;20.49677419
01/11/2004;26185020;5.89;-75.32;2408;20.46
01/12/2004;26185020;5.89;-75.32;2408;20.35483871
01/01/2005;26185020;5.89;-75.32;2408;20.12903226
01/02/2005;26185020;5.89;-75.32;2408;20.56428571
01/03/2005;26185020;5.89;-75.32;2408;21.18064516
01/04/2005;26185020;5.89;-75.32;2408;20.96
01/05/2005;26185020;5.89;-75.32;2408;20.78064516
01/06/2005;26185020;5.89;-75.32;2408;20.75333333
01/07/2005;26185020;5.89;-75.32;2408;20.82580645
01/08/2005;26185020;5.89;-75.32;2408;20.71612903
01/09/2005;26185020;5.89;-75.32;2408;20.96
01/10/2005;26185020;5.89;-75.32;2408;20.34193548
01/11/2005;26185020;5.89;-75.32;2408;20.28
01/12/2005;26185020;5.89;-75.32;2408;20.66451613
01/01/2006;26185020;5.89;-75.32;2408;20.69677419
01/02/2006;26185020;5.89;-75.32;2408;20.39285714
01/03/2006;26185020;5.89;-75.32;2408;20.47741935
01/04/2006;26185020;5.89;-75.32;2408;20.4137931
01/05/2006;26185020;5.89;-75.32;2408;20.41290323
01/06/2006;26185020;5.89;-75.32;2408;20.32666667
01/07/2006;26185020;5.89;-75.32;2408;20.33548387
01/08/2006;26185020;5.89;-75.32;2408;20.6137931
01/09/2006;26185020;5.89;-75.32;2408;20.98666667
01/10/2006;26185020;5.89;-75.32;2408;20.50967742
01/11/2006;26185020;5.89;-75.32;2408;20.66666667
01/12/2006;26185020;5.89;-75.32;2408;20.26451613
01/01/2007;26185020;5.89;-75.32;2408;20.09032258
01/02/2007;26185020;5.89;-75.32;2408;20.74285714
01/03/2007;26185020;5.89;-75.32;2408;20.58064516
01/04/2007;26185020;5.89;-75.32;2408;20.5
01/05/2007;26185020;5.89;-75.32;2408;21.07741935
01/06/2007;26185020;5.89;-75.32;2408;20.68333333
01/07/2007;26185020;5.89;-75.32;2408;20.44516129
01/08/2007;26185020;5.89;-75.32;2408;20.31612903
01/09/2007;26185020;5.89;-75.32;2408;20.52
01/10/2007;26185020;5.89;-75.32;2408;20.17419355
01/11/2007;26185020;5.89;-75.32;2408;20.56666667
01/12/2007;26185020;5.89;-75.32;2408;20.4
01/01/2008;26185020;5.89;-75.32;2408;19.84516129
01/02/2008;26185020;5.89;-75.32;2408;19.82758621
01/03/2008;26185020;5.89;-75.32;2408;19.70967742
01/04/2008;26185020;5.89;-75.32;2408;19.74666667
01/05/2008;26185020;5.89;-75.32;2408;19.89677419
01/06/2008;26185020;5.89;-75.32;2408;20.28
01/07/2008;26185020;5.89;-75.32;2408;20.09032258
01/08/2008;26185020;5.89;-75.32;2408;20.38709677
01/09/2008;26185020;5.89;-75.32;2408;20.46666667
01/10/2008;26185020;5.89;-75.32;2408;20.30967742
01/11/2008;26185020;5.89;-75.32;2408;19.86
01/12/2008;26185020;5.89;-75.32;2408;19.71612903
01/01/2009;26185020;5.89;-75.32;2408;19.88387097
01/02/2009;26185020;5.89;-75.32;2408;20.42857143
01/03/2009;26185020;5.89;-75.32;2408;20.09032258
01/04/2009;26185020;5.89;-75.32;2408;20.57333333
01/05/2009;26185020;5.89;-75.32;2408;20.73333333
01/06/2009;26185020;5.89;-75.32;2408;20.32
01/07/2009;26185020;5.89;-75.32;2408;20.7483871
01/08/2009;26185020;5.89;-75.32;2408;20.46
01/09/2009;26185020;5.89;-75.32;2408;20.96666667
01/10/2009;26185020;5.89;-75.32;2408;20.81290323
01/11/2009;26185020;5.89;-75.32;2408;21.16
01/12/2009;26185020;5.89;-75.32;2408;20.60645161
01/01/2010;26185020;5.89;-75.32;2408;20.87741935
01/02/2010;26185020;5.89;-75.32;2408;20.83571429
01/03/2010;26185020;5.89;-75.32;2408;20.93548387
01/04/2010;26185020;5.89;-75.32;2408;20.76551724
01/05/2010;26185020;5.89;-75.32;2408;21.2516129
01/06/2010;26185020;5.89;-75.32;2408;20.6
01/07/2010;26185020;5.89;-75.32;2408;20.43225806
01/08/2010;26185020;5.89;-75.32;2408;20.62580645
01/09/2010;26185020;5.89;-75.32;2408;20.22666667
01/10/2010;26185020;5.89;-75.32;2408;20.21333333
01/11/2010;26185020;5.89;-75.32;2408;19.95333333
01/12/2010;26185020;5.89;-75.32;2408;19.93793103
01/01/2011;26185020;5.89;-75.32;2408;20.21290323
01/02/2011;26185020;5.89;-75.32;2408;19.95714286
01/03/2011;26185020;5.89;-75.32;2408;20.24666667
01/04/2011;26185020;5.89;-75.32;2408;19.74482759
01/05/2011;26185020;5.89;-75.32;2408;19.9483871
01/06/2011;26185020;5.89;-75.32;2408;20.36
01/07/2011;26185020;5.89;-75.32;2408;20.2
01/08/2011;26185020;5.89;-75.32;2408;20.5483871
01/09/2011;26185020;5.89;-75.32;2408;20.93333333
01/10/2011;26185020;5.89;-75.32;2408;20.09032258
01/11/2011;26185020;5.89;-75.32;2408;20.18
01/12/2011;26185020;5.89;-75.32;2408;20.08387097
01/01/2012;26185020;5.89;-75.32;2408;19.79333333
01/02/2012;26185020;5.89;-75.32;2408;20.2
01/03/2012;26185020;5.89;-75.32;2408;20.41290323
01/04/2012;26185020;5.89;-75.32;2408;20.30666667
01/05/2012;26185020;5.89;-75.32;2408;20.01290323
01/06/2012;26185020;5.89;-75.32;2408;20.12
01/07/2012;26185020;5.89;-75.32;2408;20.12258065
01/08/2012;26185020;5.89;-75.32;2408;19.98
01/09/2012;26185020;5.89;-75.32;2408;20.26666667
01/10/2012;26185020;5.89;-75.32;2408;19.86451613
01/11/2012;26185020;5.89;-75.32;2408;20.18
01/12/2012;26185020;5.89;-75.32;2408;19.92
01/01/2013;26185020;5.89;-75.32;2408;19.62666667
01/02/2013;26185020;5.89;-75.32;2408;20.10714286
01/03/2013;26185020;5.89;-75.32;2408;20.12903226
01/04/2013;26185020;5.89;-75.32;2408;19.94666667
01/05/2013;26185020;5.89;-75.32;2408;20.29032258
01/06/2013;26185020;5.89;-75.32;2408;20.2
01/07/2013;26185020;5.89;-75.32;2408;19.93548387
01/08/2013;26185020;5.89;-75.32;2408;20.21290323
01/09/2013;26185020;5.89;-75.32;2408;20.56666667
01/10/2013;26185020;5.89;-75.32;2408;20.18064516
01/11/2013;26185020;5.89;-75.32;2408;19.78666667
01/12/2013;26185020;5.89;-75.32;2408;20.03333333
01/01/2014;26185020;5.89;-75.32;2408;20.12903226
01/02/2014;26185020;5.89;-75.32;2408;19.99285714
01/03/2014;26185020;5.89;-75.32;2408;20.42580645
01/04/2014;26185020;5.89;-75.32;2408;21.01333333
01/05/2014;26185020;5.89;-75.32;2408;20.74193548
01/06/2014;26185020;5.89;-75.32;2408;20.44666667
01/07/2014;26185020;5.89;-75.32;2408;20.58709677
01/08/2014;26185020;5.89;-75.32;2408;20.42666667
01/09/2014;26185020;5.89;-75.32;2408;20.38
01/10/2014;26185020;5.89;-75.32;2408;20
01/11/2014;26185020;5.89;-75.32;2408;20.39333333
01/12/2014;26185020;5.89;-75.32;2408;20.33548387
01/01/2001;26195020;5.69;-75.88;1180;28.56774194
01/02/2001;26195020;5.69;-75.88;1180;28.2
01/03/2001;26195020;5.69;-75.88;1180;28.45806452
01/04/2001;26195020;5.69;-75.88;1180;28.06
01/05/2001;26195020;5.69;-75.88;1180;28.10322581
01/06/2001;26195020;5.69;-75.88;1180;29.02
01/07/2001;26195020;5.69;-75.88;1180;28.50967742
01/08/2001;26195020;5.69;-75.88;1180;30.18064516
01/09/2001;26195020;5.69;-75.88;1180;28.25333333
01/10/2001;26195020;5.69;-75.88;1180;27.9483871
01/11/2001;26195020;5.69;-75.88;1180;28.27586207
01/12/2001;26195020;5.69;-75.88;1180;28.50666667
01/01/2002;26195020;5.69;-75.88;1180;29.77931034
01/02/2002;26195020;5.69;-75.88;1180;29.85185185
01/03/2002;26195020;5.69;-75.88;1180;28.86
01/04/2002;26195020;5.69;-75.88;1180;28.77142857
01/05/2002;26195020;5.69;-75.88;1180;29.03636364
01/06/2002;26195020;5.69;-75.88;1180;29.17142857
01/07/2002;26195020;5.69;-75.88;1180;28.75333333
01/08/2002;26195020;5.69;-75.88;1180;29.35333333
01/09/2002;26195020;5.69;-75.88;1180;28.97241379
01/10/2002;26195020;5.69;-75.88;1180;28.33793103
01/11/2002;26195020;5.69;-75.88;1180;28.87857143
01/12/2002;26195020;5.69;-75.88;1180;28.70689655
01/01/2003;26195020;5.69;-75.88;1180;29.4
01/02/2003;26195020;5.69;-75.88;1180;29.93333333
01/03/2003;26195020;5.69;-75.88;1180;28.49677419
01/04/2003;26195020;5.69;-75.88;1180;28.66
01/05/2003;26195020;5.69;-75.88;1180;28.57419355
01/06/2003;26195020;5.69;-75.88;1180;27.99333333
01/07/2003;26195020;5.69;-75.88;1180;28.80645161
01/08/2003;26195020;5.69;-75.88;1180;28.54193548
01/09/2003;26195020;5.69;-75.88;1180;28.29333333
01/10/2003;26195020;5.69;-75.88;1180;28.16129032
01/11/2003;26195020;5.69;-75.88;1180;28.48275862
01/12/2003;26195020;5.69;-75.88;1180;27.90322581
01/01/2004;26195020;5.69;-75.88;1180;28.63225806
01/02/2004;26195020;5.69;-75.88;1180;29.45517241
01/03/2004;26195020;5.69;-75.88;1180;30.11612903
01/04/2004;26195020;5.69;-75.88;1180;27.71333333
01/05/2004;26195020;5.69;-75.88;1180;27.49032258
01/06/2004;26195020;5.69;-75.88;1180;29.15333333
01/07/2004;26195020;5.69;-75.88;1180;28.1483871
01/08/2004;26195020;5.69;-75.88;1180;28.77419355
01/09/2004;26195020;5.69;-75.88;1180;28.11333333
01/10/2004;26195020;5.69;-75.88;1180;28.1483871
01/11/2004;26195020;5.69;-75.88;1180;28.46666667
01/12/2004;26195020;5.69;-75.88;1180;28.59354839
01/01/2005;26195020;5.69;-75.88;1180;28.74193548
01/02/2005;26195020;5.69;-75.88;1180;29.56428571
01/03/2005;26195020;5.69;-75.88;1180;29.63333333
01/04/2005;26195020;5.69;-75.88;1180;29.04
01/05/2005;26195020;5.69;-75.88;1180;28.18064516
01/06/2005;26195020;5.69;-75.88;1180;28.26896552
01/07/2005;26195020;5.69;-75.88;1180;29.43225806
01/08/2005;26195020;5.69;-75.88;1180;28.06451613
01/09/2005;26195020;5.69;-75.88;1180;28.28666667
01/10/2005;26195020;5.69;-75.88;1180;28.33548387
01/11/2005;26195020;5.69;-75.88;1180;27.7
01/12/2005;26195020;5.69;-75.88;1180;28.19354839
01/01/2006;26195020;5.69;-75.88;1180;29.01935484
01/02/2006;26195020;5.69;-75.88;1180;29.22962963
01/03/2006;26195020;5.69;-75.88;1180;28.69032258
01/04/2006;26195020;5.69;-75.88;1180;28.05333333
01/05/2006;26195020;5.69;-75.88;1180;28.29677419
01/06/2006;26195020;5.69;-75.88;1180;28.75333333
01/07/2006;26195020;5.69;-75.88;1180;27.69032258
01/08/2006;26195020;5.69;-75.88;1180;28.62580645
01/09/2006;26195020;5.69;-75.88;1180;28.24137931
01/10/2006;26195020;5.69;-75.88;1180;28.24
01/11/2006;26195020;5.69;-75.88;1180;27.77142857
01/12/2006;26195020;5.69;-75.88;1180;28.28
01/01/2007;26195020;5.69;-75.88;1180;28.50967742
01/02/2007;26195020;5.69;-75.88;1180;29.68571429
01/03/2007;26195020;5.69;-75.88;1180;28.21333333
01/04/2007;26195020;5.69;-75.88;1180;28.17241379
01/05/2007;26195020;5.69;-75.88;1180;28.10322581
01/06/2007;26195020;5.69;-75.88;1180;28.72666667
01/07/2007;26195020;5.69;-75.88;1180;28.33548387
01/08/2007;26195020;5.69;-75.88;1180;27.56
01/09/2007;26195020;5.69;-75.88;1180;27.42
01/10/2007;26195020;5.69;-75.88;1180;27.44516129
01/11/2007;26195020;5.69;-75.88;1180;27.95333333
01/12/2007;26195020;5.69;-75.88;1180;28.16774194
01/01/2008;26195020;5.69;-75.88;1180;27.56666667
01/02/2008;26195020;5.69;-75.88;1180;27.62758621
01/03/2008;26195020;5.69;-75.88;1180;27.73548387
01/04/2008;26195020;5.69;-75.88;1180;27.77333333
01/05/2008;26195020;5.69;-75.88;1180;27.19354839
01/06/2008;26195020;5.69;-75.88;1180;27.90666667
01/07/2008;26195020;5.69;-75.88;1180;27.74193548
01/08/2008;26195020;5.69;-75.88;1180;27.29677419
01/09/2008;26195020;5.69;-75.88;1180;27.62222222
01/10/2008;26195020;5.69;-75.88;1180;27.57419355
01/11/2008;26195020;5.69;-75.88;1180;26.88666667
01/12/2008;26195020;5.69;-75.88;1180;27.64516129
01/01/2009;26195020;5.69;-75.88;1180;27.76129032
01/02/2009;26195020;5.69;-75.88;1180;29.06428571
01/03/2009;26195020;5.69;-75.88;1180;28.62580645
01/04/2009;26195020;5.69;-75.88;1180;28.58
01/05/2009;26195020;5.69;-75.88;1180;28.35483871
01/06/2009;26195020;5.69;-75.88;1180;28.63333333
01/07/2009;26195020;5.69;-75.88;1180;29.39354839
01/08/2009;26195020;5.69;-75.88;1180;28.31612903
01/09/2009;26195020;5.69;-75.88;1180;29.27333333
01/10/2009;26195020;5.69;-75.88;1180;28.8
01/11/2009;26195020;5.69;-75.88;1180;29.16666667
01/12/2009;26195020;5.69;-75.88;1180;28.61290323
01/01/2010;26195020;5.69;-75.88;1180;30.32903226
01/02/2010;26195020;5.69;-75.88;1180;30.02142857
01/03/2010;26195020;5.69;-75.88;1180;29.93548387
01/04/2010;26195020;5.69;-75.88;1180;28.98666667
01/05/2010;26195020;5.69;-75.88;1180;29.17419355
01/06/2010;26195020;5.69;-75.88;1180;27.74
01/07/2010;26195020;5.69;-75.88;1180;27.78709677
01/08/2010;26195020;5.69;-75.88;1180;28.01935484
01/09/2010;26195020;5.69;-75.88;1180;27.87333333
01/10/2010;26195020;5.69;-75.88;1180;28.10967742
01/11/2010;26195020;5.69;-75.88;1180;27.91538462
01/12/2010;26195020;5.69;-75.88;1180;27.82
01/01/2011;26195020;5.69;-75.88;1180;28.65333333
01/02/2011;26195020;5.69;-75.88;1180;27.94285714
01/03/2011;26195020;5.69;-75.88;1180;28.18709677
01/04/2011;26195020;5.69;-75.88;1180;27.62
01/05/2011;26195020;5.69;-75.88;1180;28.12903226
01/06/2011;26195020;5.69;-75.88;1180;28.37931034
01/07/2011;26195020;5.69;-75.88;1180;27.61290323
01/08/2011;26195020;5.69;-75.88;1180;28.00689655
01/09/2011;26195020;5.69;-75.88;1180;28.56
01/10/2011;26195020;5.69;-75.88;1180;27.35483871
01/11/2011;26195020;5.69;-75.88;1180;27.24666667
01/12/2011;26195020;5.69;-75.88;1180;27.63870968
01/01/2012;26195020;5.69;-75.88;1180;27.71724138
01/02/2012;26195020;5.69;-75.88;1180;29.08181818
01/03/2012;26195020;5.69;-75.88;1180;27.93846154
01/04/2012;26195020;5.69;-75.88;1180;28.3
01/05/2012;26195020;5.69;-75.88;1180;28.19310345
01/06/2012;26195020;5.69;-75.88;1180;28.15
01/07/2012;26195020;5.69;-75.88;1180;28.7862069
