Fecha,CodigoEstacion,Latitud,Longitud,Altitud,Valor,Climatologia,Anomalia,DosSTD
2005-05-01,23085110,6.21,-75.24,2022,24.71034483,24.343515012857143,0.36682981714285745,1.8271660297326624
2005-06-01,23085110,6.21,-75.24,2022,24.94666667,24.474651198571426,0.47201547142857336,1.8271660297326624
2005-07-01,23085110,6.21,-75.24,2022,25.62666667,24.43530835357143,1.1913583164285697,1.8271660297326624
2005-08-01,23085110,6.21,-75.24,2022,25.2,24.466789872142858,0.7332101278571415,1.8271660297326624
2005-09-01,23085110,6.21,-75.24,2022,25.07333333,24.313519522857142,0.7598138071428586,1.8271660297326624
2005-10-01,23085110,6.21,-75.24,2022,25.23225806,23.80368898214286,1.4285690778571407,1.8271660297326624
2005-11-01,23085110,6.21,-75.24,2022,25.42758621,23.705135415,1.7224507950000003,1.8271660297326624
2005-12-01,23085110,6.21,-75.24,2022,25.13103448,23.649028674285713,1.4820058057142873,1.8271660297326624
2006-01-01,23085110,6.21,-75.24,2022,24.46,23.913259642142858,0.5467403578571428,1.8271660297326624
2006-02-01,23085110,6.21,-75.24,2022,24.17777778,23.90116855642857,0.27660922357143036,1.8271660297326624
2006-03-01,23085110,6.21,-75.24,2022,24.56551724,24.07605032714286,0.4894669128571394,1.8271660297326624
2006-04-01,23085110,6.21,-75.24,2022,23.93571429,24.068158495,-0.13244420499999876,1.8271660297326624
2006-05-01,23085110,6.21,-75.24,2022,24.24137931,24.343515012857143,-0.10213570285714368,1.8271660297326624
2006-06-01,23085110,6.21,-75.24,2022,24.728,24.474651198571426,0.25334880142857585,1.8271660297326624
2006-07-01,23085110,6.21,-75.24,2022,24.448,24.43530835357143,0.012691646428571346,1.8271660297326624
2006-08-01,23085110,6.21,-75.24,2022,24.624,24.466789872142858,0.15721012785714095,1.8271660297326624
2006-09-01,23085110,6.21,-75.24,2022,24.71428571,24.313519522857142,0.4007661871428567,1.8271660297326624
2006-10-01,23085110,6.21,-75.24,2022,24.53793103,23.80368898214286,0.7342420478571405,1.8271660297326624
2006-11-01,23085110,6.21,-75.24,2022,24.52142857,23.705135415,0.8162931550000003,1.8271660297326624
2006-12-01,23085110,6.21,-75.24,2022,24.25517241,23.649028674285713,0.6061437357142871,1.8271660297326624
2007-01-01,23085110,6.21,-75.24,2022,24.67142857,23.913259642142858,0.7581689278571417,1.8271660297326624
2007-02-01,23085110,6.21,-75.24,2022,23.74615385,23.90116855642857,-0.1550147064285703,1.8271660297326624
2007-03-01,23085110,6.21,-75.24,2022,24.24137931,24.07605032714286,0.16532898285714026,1.8271660297326624
2007-04-01,23085110,6.21,-75.24,2022,23.82962963,24.068158495,-0.23852886499999926,1.8271660297326624
2007-05-01,23085110,6.21,-75.24,2022,24.33793103,24.343515012857143,-0.0055839828571428995,1.8271660297326624
2007-06-01,23085110,6.21,-75.24,2022,24.15,24.474651198571426,-0.3246511985714271,1.8271660297326624
