,LandCover,Wind,DEM,NDVI,Clouds,Temp,Eva,Eva_plant,AirTempCategory
39376,50.0,1.1547304,1234.0,0.82,0.9619221,21.1904,-0.0038058157,4.656613e-10,0
39451,50.0,1.5082939,771.0,0.79,0.95365864,23.86493,-0.0042971144,4.656613e-10,0
39685,50.0,0.97735494,1587.0,0.79,0.9698608,18.842499,-0.0031107517,-2.9142913e-05,0
39698,40.0,1.102631,2765.0,0.76,0.9609996,16.522217,-0.0034581781,4.656613e-10,0
39754,50.0,0.8877024,1444.0,0.77,0.9614933,18.297089,-0.0033127216,-8.602098e-06,0
39757,120.0,0.8856244,807.0,0.73,0.95973927,19.967651,-0.0034310305,-5.6175354e-06,0
39779,50.0,1.4547102,1138.0,0.77,0.9463956,22.731293,-0.004458838,4.656613e-10,0
40036,50.0,1.2518046,1079.0,0.73,0.9451873,19.444061,-0.0031728637,-2.8085349e-06,0
40088,30.0,0.89245224,493.0,0.74,0.9466165,22.293732,-0.0033634254,-4.2573447e-05,0
40163,40.0,1.1723938,2359.0,0.74,0.9465515,16.934418,-0.0035256776,-8.5143165e-06,0
40174,50.0,1.3355198,1174.0,0.76,0.9345071,23.212555,-0.0043260576,-2.2818472e-06,0
40300,50.0,1.249875,1826.0,0.73,0.93475395,18.945892,-0.0036033175,-0.0003477011,0
40346,10.0,0.99026847,2012.0,0.71,0.95624423,17.729828,-0.0036160992,4.656613e-10,0
40358,60.0,1.0989202,1692.0,0.39,0.9390546,17.388031,-0.0039275046,-1.4918159e-06,0
40489,100.0,1.0641873,1489.0,0.6,0.9326101,17.40274,-0.0038800756,-2.194066e-06,0
40496,30.0,1.2353287,2006.0,0.7,0.9286083,17.799347,-0.00376726,-0.00038193582,0
40558,30.0,1.1520587,2475.0,0.72,0.9304663,16.782013,-0.003523776,-2.3696284e-06,0
40566,50.0,1.2727333,1955.0,0.79,0.9183829,20.964478,-0.0038491252,-7.017845e-07,0
40625,10.0,1.1718,2121.0,0.72,0.92663336,16.412598,-0.0033783196,-8.7315605e-08,0
40680,40.0,0.90239716,1262.0,0.77,0.92868626,20.410583,-0.0036146203,4.656613e-10,0
40687,50.0,1.0601797,2592.0,0.72,0.92543805,17.702179,-0.0036874013,-6.1400317e-07,0
40829,50.0,1.2633822,1120.0,0.82,0.9042336,22.165375,-0.0032953979,4.656613e-10,0
40941,50.0,0.9898232,1845.0,0.71,0.94664246,18.830017,-0.0037365207,-2.8001758e-05,0
40957,50.0,1.1959944,2368.0,0.75,0.9047923,16.936188,-0.0039902506,4.656613e-10,0
41016,50.0,0.957762,737.0,0.76,0.9141082,20.596405,-0.003609233,4.656613e-10,0
41147,30.0,0.91991204,805.0,0.74,0.9151217,18.306885,-0.0035777546,4.656613e-10,0
41209,50.0,0.9096703,1225.0,0.81,0.9356375,16.45047,-0.0038555688,4.656613e-10,0
41277,40.0,0.9163497,2469.0,0.73,0.93086904,15.735718,-0.0038010622,4.656613e-10,0
41985,40.0,2.6602697,39.0,0.78,0.90450644,26.292572,-0.0044677113,-3.212748e-05,0
41986,40.0,2.562305,49.0,0.78,0.9062085,26.33847,-0.0042636287,-1.0708848e-05,0
42908,40.0,2.8115213,14.0,0.75,0.92967373,25.607697,-0.0040645106,-1.2640036e-05,0
42975,50.0,2.3295646,45.0,0.79,0.938314,25.463318,-0.0037673654,4.656613e-10,0
42976,11.0,2.1325963,79.0,0.8,0.94274455,25.22937,-0.003655289,4.656613e-10,0
43010,120.0,1.0505316,78.0,0.74,0.9421989,26.023438,-0.0034853257,-7.895657e-07,0
43858,50.0,0.93520045,1578.0,0.51,0.960363,19.81482,-0.0030370199,4.656613e-10,0
43986,50.0,0.90388143,1168.0,0.71,0.96392304,18.633514,-0.0029957176,4.656613e-10,0
43996,50.0,0.99383086,1234.0,0.56,0.9625977,20.799591,-0.003187758,4.656613e-10,0
44071,50.0,1.2289461,771.0,0.8,0.9542433,23.155518,-0.0037078941,4.656613e-10,0
44305,50.0,1.0024399,1587.0,0.76,0.9659109,18.575134,-0.0029493447,-2.8704007e-05,0
44318,40.0,0.9770581,2765.0,0.6,0.9698738,16.221436,-0.0029021269,4.656613e-10,0
44374,50.0,0.8727109,1444.0,0.73,0.9604539,18.01767,-0.0029914922,-8.338754e-06,0
44377,120.0,0.83812636,807.0,0.59,0.9615713,19.62854,-0.002924204,-5.0030662e-06,0
44399,50.0,1.1734328,1138.0,0.73,0.9540484,21.996948,-0.0036228597,4.656613e-10,0
44656,50.0,0.99665105,1079.0,0.74,0.9600511,18.644196,-0.0029723726,-2.2818472e-06,0
44708,30.0,0.82536125,493.0,0.48,0.96073973,21.69751,-0.002657481,-3.5375382e-05,0
44783,40.0,0.92926323,2359.0,0.72,0.9683016,16.483002,-0.0029622319,-6.583129e-06,0
44794,50.0,1.1066387,1174.0,0.73,0.95452917,22.330261,-0.0034030378,-1.8429408e-06,0
44920,50.0,0.99858063,1826.0,0.72,0.9627147,18.375488,-0.002977443,-0.0002611488,0
44966,10.0,0.96637106,2012.0,0.6,0.96489745,17.213806,-0.0031457162,4.656613e-10,0
44978,60.0,0.90848285,1692.0,0.38,0.9661838,17.012848,-0.003054555,-1.1406908e-06,0
45109,100.0,0.9007644,1489.0,0.59,0.96251976,16.92685,-0.0030733575,-1.7551596e-06,0
45116,30.0,0.9733473,2006.0,0.75,0.9677689,17.160767,-0.0031770892,-0.000289151,0
45178,30.0,0.93861437,2475.0,0.73,0.96627474,16.221008,-0.0029369856,-1.8429408e-06,0
45186,50.0,1.0514222,1955.0,0.78,0.95764744,20.140533,-0.0032339196,-6.1400317e-07,0
45245,10.0,0.95019203,2121.0,0.74,0.9659239,15.797211,-0.0029139577,-8.7315605e-08,0
45300,40.0,0.8448058,1262.0,0.78,0.954698,19.263153,-0.0030763154,4.656613e-10,0
45307,50.0,0.9067016,2592.0,0.55,0.9600771,17.150085,-0.0029750133,-5.262219e-07,0
45449,50.0,1.0343527,1120.0,0.82,0.9533468,20.857971,-0.0031748707,4.656613e-10,0
45561,50.0,0.963254,1845.0,0.65,0.9569978,18.239594,-0.0031695892,-2.3700475e-05,0
45577,50.0,0.9595432,2368.0,0.78,0.96232486,16.286041,-0.003302581,4.656613e-10,0
45636,50.0,0.8756795,737.0,0.74,0.956569,19.93512,-0.0029099437,4.656613e-10,0
45767,30.0,0.8747889,805.0,0.63,0.95526975,17.946838,-0.0029830416,4.656613e-10,0
45829,50.0,0.8948271,1225.0,0.73,0.95690686,15.9104,-0.0032725811,4.656613e-10,0
45897,40.0,0.90447515,2469.0,0.67,0.9579983,15.377472,-0.0033004682,4.656613e-10,0
46605,40.0,2.4434114,39.0,0.78,0.86461824,26.2565,-0.004168031,-2.7211727e-05,0
46606,40.0,2.3522747,49.0,0.77,0.8681913,26.30371,-0.0039753565,-9.041005e-06,0
47528,40.0,2.5511725,14.0,0.79,0.90709203,25.710632,-0.003781309,-1.2113349e-05,0
47595,50.0,2.1250262,45.0,0.78,0.9164729,25.56491,-0.0035365578,4.656613e-10,0
47596,11.0,1.9498771,79.0,0.79,0.92063063,25.323395,-0.0034563823,4.656613e-10,0
47630,120.0,1.0316808,78.0,0.78,0.88839525,25.999817,-0.003335961,-7.895657e-07,0
48478,50.0,0.9541997,1578.0,0.78,0.92568487,19.686035,-0.0030834984,4.656613e-10,0
48606,50.0,0.9255524,1168.0,0.79,0.93248016,18.527008,-0.0029369856,4.656613e-10,0
48616,50.0,1.0306418,1234.0,0.78,0.9249443,20.759064,-0.0031815257,4.656613e-10,0
48691,50.0,1.2703584,771.0,0.78,0.91075605,23.256226,-0.0036457821,4.656613e-10,0
48925,50.0,0.9883389,1587.0,0.78,0.95067024,18.49759,-0.0028353669,-2.7123944e-05,0
48938,40.0,0.99086225,2765.0,0.72,0.94084764,16.157715,-0.0029214576,4.656613e-10,0
48994,50.0,0.8765701,1444.0,0.77,0.9399901,17.91742,-0.0029461756,-7.899848e-06,0
48997,120.0,0.85356325,807.0,0.66,0.9397952,19.470795,-0.0029089928,-4.3885975e-06,0
49019,50.0,1.2037128,1138.0,0.76,0.9101714,22.064667,-0.0035618038,4.656613e-10,0
49276,50.0,1.0205485,1079.0,0.62,0.91708356,18.494476,-0.0029864218,-2.194066e-06,0
49328,30.0,0.8243222,493.0,0.61,0.94170517,21.496979,-0.0026947695,-3.1249663e-05,0
49403,40.0,0.946036,2359.0,0.69,0.93413025,16.44693,-0.0029887457,-6.495348e-06,0
49414,50.0,1.1435981,1174.0,0.78,0.9088331,22.285248,-0.0034827907,-1.7551596e-06,0
49540,50.0,1.0294544,1826.0,0.61,0.9201629,18.335846,-0.0029638163,-0.00026869797,0
49586,10.0,0.9522701,2012.0,0.7,0.951164,17.187958,-0.0030238158,4.656613e-10,0
49598,60.0,0.92243534,1692.0,0.39,0.9383919,16.999481,-0.0031477232,-1.1406908e-06,0
49729,100.0,0.9145685,1489.0,0.58,0.9371836,16.927734,-0.003130505,-1.6673783e-06,0
49736,30.0,0.99917436,2006.0,0.64,0.929076,17.251251,-0.0031330402,-0.00029512015,0
49798,30.0,0.9562777,2475.0,0.7,0.9374825,16.289185,-0.0029259997,-1.8429408e-06,0
49806,50.0,1.0891237,1955.0,0.75,0.9151217,20.099548,-0.0032680389,-6.1400317e-07,0
49865,10.0,0.9700818,2121.0,0.73,0.9370537,15.881897,-0.0028523738,-8.7315605e-08,0
49920,40.0,0.8422824,1262.0,0.74,0.9351827,19.145508,-0.0030564563,4.656613e-10,0
49927,50.0,0.9218416,2592.0,0.69,0.9377423,17.142517,-0.0029792388,-4.3844065e-07,0
50069,50.0,1.0578047,1120.0,0.84,0.9165119,20.763062,-0.0032213493,4.656613e-10,0
50181,50.0,0.94366103,1845.0,0.76,0.94271857,18.177216,-0.0030224426,-2.255932e-05,0
50197,50.0,0.98774517,2368.0,0.76,0.93850887,16.315033,-0.0032925457,4.656613e-10,0
50256,50.0,0.8850307,737.0,0.72,0.9400421,19.91684,-0.002965612,4.656613e-10,1
50387,30.0,0.87746066,805.0,0.74,0.93989915,17.891571,-0.0029788162,4.656613e-10,0
50449,50.0,0.882062,1225.0,0.73,0.9444336,15.861847,-0.003175927,4.656613e-10,0
50517,40.0,0.9000222,2469.0,0.71,0.94410884,15.325317,-0.003208145,4.656613e-10,0
51225,40.0,2.485566,39.0,0.82,0.7602462,26.390625,-0.003940181,-2.7826194e-05,0
51226,40.0,2.3798828,49.0,0.78,0.7644949,26.418701,-0.003828527,-9.304348e-06,0
52148,40.0,2.3356502,14.0,0.8,0.8075924,25.82959,-0.0036102894,-1.1937786e-05,0
52215,50.0,1.9791181,45.0,0.81,0.82574344,25.673187,-0.0034638823,4.656613e-10,0
52216,11.0,1.8382568,79.0,0.82,0.83473456,25.43924,-0.0034607132,4.656613e-10,0
52250,120.0,1.0732416,78.0,0.79,0.786349,25.99759,-0.0033716648,-7.895657e-07,0
53098,50.0,0.99917436,1578.0,0.79,0.84968936,19.738617,-0.003236666,4.656613e-10,0
53226,50.0,0.9772065,1168.0,0.82,0.86826926,18.58136,-0.0030655407,4.656613e-10,0
53236,50.0,1.1069355,1234.0,0.79,0.82726365,20.750122,-0.0032201873,4.656613e-10,0
53311,50.0,1.3929628,771.0,0.81,0.7856603,23.410858,-0.0035023326,4.656613e-10,0
53545,50.0,0.9764644,1587.0,0.8,0.90585774,18.649536,-0.002952408,-2.7299508e-05,0
53558,40.0,1.0999593,2765.0,0.75,0.8591872,16.13855,-0.002991809,4.656613e-10,0
53614,50.0,0.90477204,1444.0,0.81,0.87904036,17.974915,-0.0030480057,-7.987629e-06,0
53617,120.0,0.92288065,807.0,0.78,0.86693096,19.428925,-0.0030670196,-4.56416e-06,0
53639,50.0,1.322161,1138.0,0.8,0.79235166,22.109222,-0.003492403,4.656613e-10,0
53896,50.0,1.1210365,1079.0,0.75,0.82631516,18.425415,-0.002827867,-2.3696284e-06,0
53948,30.0,0.9032877,493.0,0.73,0.855835,21.385132,-0.002834099,-3.168857e-05,0
54023,40.0,1.0828897,2359.0,0.72,0.8495205,16.286957,-0.0029859992,-7.1098166e-06,0
54034,50.0,1.2332506,1174.0,0.78,0.81071067,22.339172,-0.003410749,-1.9307222e-06,0
54160,50.0,1.1286066,1826.0,0.73,0.83708626,18.17633,-0.002892831,-0.00027923172,0
54206,10.0,0.96785533,2012.0,0.76,0.89703554,17.288208,-0.0030287805,4.656613e-10,0
54218,60.0,1.0442975,1692.0,0.42,0.8487279,16.841278,-0.0031895537,-1.228472e-06,0
54349,100.0,1.0221813,1489.0,0.6,0.84338784,16.773102,-0.0031205756,-1.7551596e-06,0
54356,30.0,1.1214818,2006.0,0.7,0.8508977,17.063202,-0.003042407,-0.0003060928,0
54418,30.0,1.0916471,2475.0,0.74,0.84811723,16.152374,-0.0028563878,-1.9307222e-06,0
54426,50.0,1.1671987,1955.0,0.73,0.8300051,19.94226,-0.003079273,-6.1400317e-07,0
54485,10.0,1.1096073,2121.0,0.74,0.8474416,15.782074,-0.002705544,-8.7315605e-08,0
54540,40.0,0.86603147,1262.0,0.8,0.8583946,19.02118,-0.0029874782,4.656613e-10,0
54547,50.0,1.0343527,2592.0,0.82,0.8420885,16.956696,-0.002875296,-5.262219e-07,0
54689,50.0,1.1513165,1120.0,0.83,0.8219885,20.58258,-0.0029874782,4.656613e-10,0
54801,50.0,0.94499695,1845.0,0.77,0.8864723,18.173645,-0.0029678303,-2.185707e-05,0
54817,50.0,1.1182163,2368.0,0.78,0.8361118,16.13501,-0.0031269134,4.656613e-10,0
54876,50.0,0.9519732,737.0,0.74,0.84386855,19.767578,-0.0029445912,4.656613e-10,0
55007,30.0,0.9219901,805.0,0.76,0.8504949,17.658081,-0.0029107886,4.656613e-10,0
55069,50.0,0.8939366,1225.0,0.79,0.8840686,15.8680725,-0.003010823,4.656613e-10,0
55137,40.0,0.9267399,2469.0,0.73,0.87506455,15.242432,-0.0030317383,4.656613e-10,0
55845,40.0,3.4007936,39.0,0.82,0.48357528,26.77472,-0.0038652872,-3.642876e-05,0
55846,40.0,3.1575146,49.0,0.79,0.49208564,26.70343,-0.0038566252,-1.2113349e-05,0
56768,40.0,2.9693036,14.0,0.81,0.57066673,26.259613,-0.0039064838,-1.46590055e-05,0
56835,50.0,2.4741368,45.0,0.79,0.6119582,26.021667,-0.0038139496,4.656613e-10,0
56836,11.0,2.2473335,79.0,0.77,0.6386586,25.638,-0.003864442,4.656613e-10,0
56870,120.0,1.1030763,78.0,0.77,0.535352,25.748932,-0.0034508894,-8.7734696e-07,0
57718,50.0,1.0989202,1578.0,0.77,0.7033893,19.473022,-0.0033973337,4.656613e-10,0
57846,40.0,1.0741322,1168.0,0.78,0.753269,18.336731,-0.003241842,4.656613e-10,0
57856,50.0,1.2374067,1234.0,0.79,0.6553415,20.570099,-0.0034013477,4.656613e-10,0
57931,50.0,1.6775056,771.0,0.79,0.5602464,23.7406,-0.0033923688,4.656613e-10,0
58165,50.0,1.0391024,1587.0,0.81,0.8104508,18.597412,-0.003149519,-3.028407e-05,0
58178,40.0,1.1257863,2765.0,0.76,0.7454083,16.001312,-0.0031804694,4.656613e-10,0
58234,50.0,0.9671132,1444.0,0.81,0.76370233,17.924988,-0.0032656095,-8.8654415e-06,0
58237,120.0,0.9681522,807.0,0.74,0.7402112,19.43695,-0.0032891654,-4.6519413e-06,0
58259,50.0,1.4903337,1138.0,0.78,0.56995213,22.413147,-0.0036765211,4.656613e-10,0
58516,50.0,1.1824871,1079.0,0.75,0.66253954,18.339417,-0.0030075484,-2.6329722e-06,0
58568,30.0,0.88963205,493.0,0.69,0.7205919,21.54956,-0.0030701887,-3.1161882e-05,0
58643,40.0,1.078882,2359.0,0.72,0.7315449,16.139008,-0.0031788847,-7.4609416e-06,0
58654,50.0,1.3012322,1174.0,0.78,0.60858005,22.524109,-0.0035490224,-2.0185034e-06,0
58780,50.0,1.1593318,1826.0,0.75,0.6963341,18.016785,-0.003068076,-0.00030082592,0
58826,10.0,0.972902,2012.0,0.74,0.8231059,17.308289,-0.0031948355,4.656613e-10,0
58838,60.0,1.0095645,1692.0,0.4,0.7504106,16.935303,-0.0033829676,-1.228472e-06,0
58969,100.0,0.984925,1489.0,0.58,0.7470974,16.911682,-0.003381383,-1.8429408e-06,0
58976,30.0,1.1240052,2006.0,0.74,0.7511512,16.966492,-0.0032550462,-0.00032742365,0
59038,30.0,1.0635936,2475.0,0.75,0.7635204,16.233032,-0.0030736746,-2.0185034e-06,0
59046,50.0,1.2014863,1955.0,0.75,0.6811974,19.827728,-0.0033991293,-7.017845e-07,0
59105,10.0,1.0866004,2121.0,0.75,0.7617144,15.834656,-0.0029269506,-8.7315605e-08,0
59160,40.0,0.8624691,1262.0,0.78,0.74896836,19.14328,-0.0032063494,4.656613e-10,0
59167,50.0,1.0009556,2592.0,0.79,0.75173587,17.105957,-0.0031675822,-5.262219e-07,0
59309,50.0,1.1997051,1120.0,0.83,0.68304235,20.581238,-0.003308602,4.656613e-10,0
59421,50.0,0.9429189,1845.0,0.79,0.81186706,18.175415,-0.003147512,-2.3612694e-05,0
59437,50.0,1.1398873,2368.0,0.79,0.74099076,16.160828,-0.003356665,4.656613e-10,0
59496,50.0,0.9117483,737.0,0.73,0.7575437,20.036285,-0.0031957862,4.656613e-10,0
59627,30.0,0.87493736,805.0,0.77,0.76737934,17.798431,-0.0031839553,4.656613e-10,0
59689,50.0,0.87419516,1225.0,0.76,0.81446564,15.896149,-0.0032296942,4.656613e-10,0
59757,40.0,0.8899289,2469.0,0.74,0.80466896,15.310638,-0.0033000456,4.656613e-10,0
60465,40.0,3.8472753,39.0,0.75,0.4015121,28.009064,-0.0029257885,-4.0203355e-05,0
60466,40.0,3.618691,49.0,0.74,0.40854126,28.152985,-0.003066597,-1.3430068e-05,0
61388,40.0,3.263643,14.0,0.76,0.4938007,27.502838,-0.0037684217,-1.7994693e-05,0
61455,50.0,2.741907,45.0,0.73,0.5345724,27.337982,-0.0038431042,4.656613e-10,0
61456,11.0,2.5066433,79.0,0.7,0.5599476,27.00824,-0.004040849,4.656613e-10,0
61490,120.0,1.2890608,78.0,0.72,0.41247812,27.993896,-0.003262863,-1.1406908e-06,0
62338,50.0,1.1602224,1578.0,0.75,0.60420144,20.208282,-0.0036999716,4.656613e-10,0
62466,40.0,1.1670502,1168.0,0.66,0.6684124,18.890167,-0.003585677,4.656613e-10,1
62476,50.0,1.2688742,1234.0,0.76,0.5893375,21.613708,-0.0035622264,4.656613e-10,0
62551,50.0,1.6959112,771.0,0.76,0.5107824,25.42633,-0.003131667,4.656613e-10,0
62785,50.0,1.0676012,1587.0,0.77,0.74569416,19.133026,-0.0036265568,-3.0108507e-05,0
62798,40.0,1.2693194,2765.0,0.67,0.63871056,16.318146,-0.0034808891,4.656613e-10,0
62854,50.0,1.0402899,1444.0,0.77,0.72520435,18.463745,-0.0037068378,-8.953223e-06,0
62857,120.0,1.092983,807.0,0.68,0.7017522,20.108032,-0.0036692326,-5.5297537e-06,0
62879,50.0,1.6172426,1138.0,0.72,0.5278291,23.761536,-0.003669972,4.656613e-10,0
63136,50.0,1.3537769,1079.0,0.73,0.5614548,18.772095,-0.0029292745,-2.6329722e-06,0
63188,30.0,1.0359854,493.0,0.6,0.6103081,22.384186,-0.0036502187,-4.1081166e-05,0
63263,40.0,1.3329965,2359.0,0.66,0.60343486,16.210297,-0.0032142717,-8.8654415e-06,0
63274,50.0,1.4765296,1174.0,0.74,0.5301808,23.953613,-0.0036569792,-2.1062847e-06,0
63400,50.0,1.3421992,1826.0,0.74,0.5769813,18.359894,-0.0032896937,-0.0003520902,0
63446,10.0,1.0393993,2012.0,0.69,0.72051394,17.971771,-0.0038723645,4.656613e-10,0
63458,60.0,1.2578902,1692.0,0.36,0.61182827,17.250336,-0.0037394783,-1.5795971e-06,0
63589,100.0,1.207572,1489.0,0.57,0.6043314,17.436615,-0.0038033864,-2.2818472e-06,0
63596,30.0,1.3594173,2006.0,0.69,0.61275077,17.321198,-0.0034849031,-0.0003932596,0
63658,30.0,1.3408633,2475.0,0.73,0.621495,16.535156,-0.003292757,-2.545191e-06,0
63666,50.0,1.3031617,1955.0,0.79,0.5598177,20.697998,-0.0035269451,-7.017845e-07,1
63725,10.0,1.3634249,2121.0,0.72,0.6203386,16.137665,-0.0031183572,-8.7315605e-08,0
63780,40.0,0.9702303,1262.0,0.77,0.59466463,20.191345,-0.0036574018,4.656613e-10,0
63787,50.0,1.2289461,2592.0,0.8,0.6058905,17.642029,-0.003623071,-6.1400317e-07,0
63929,50.0,1.3089507,1120.0,0.83,0.56057125,21.652924,-0.00332413,4.656613e-10,0
64041,50.0,1.0042211,1845.0,0.8,0.7008427,18.898651,-0.003891801,-2.9757382e-05,0
64057,50.0,1.4003843,2368.0,0.77,0.6035648,16.46518,-0.0036754648,4.656613e-10,0
64116,50.0,1.0647811,737.0,0.68,0.60765755,20.973846,-0.0035489167,4.656613e-10,0
64247,30.0,0.9734958,805.0,0.73,0.62005275,18.463745,-0.0034759245,4.656613e-10,0
64309,50.0,0.90729535,1225.0,0.8,0.6994654,16.822113,-0.003707366,4.656613e-10,0
64377,40.0,0.9307475,2469.0,0.75,0.6789366,16.128296,-0.0036407118,4.656613e-10,0
65085,40.0,4.244329,39.0,0.68,0.61165935,28.439972,-0.0025567072,-4.2485666e-05,0
65086,40.0,3.9764104,49.0,0.67,0.6222746,28.720245,-0.0026942412,-1.4132318e-05,0
66008,40.0,3.5363114,14.0,0.74,0.6660996,27.738129,-0.0038626464,-1.8872506e-05,0
66075,50.0,2.946,45.0,0.67,0.7059099,27.569702,-0.004052785,4.656613e-10,0
66076,11.0,2.6678395,79.0,0.66,0.73428637,27.231018,-0.004331762,4.656613e-10,0
66110,120.0,1.3007869,78.0,0.65,0.680028,28.833435,-0.0039089136,-1.228472e-06,0
66958,50.0,1.0904597,1578.0,0.7,0.7901819,20.539368,-0.0038039144,4.656613e-10,0
67086,40.0,1.0983266,1168.0,0.66,0.8230799,19.27118,-0.0035745855,4.656613e-10,1
67096,50.0,1.1946585,1234.0,0.73,0.7875053,21.841858,-0.003916836,4.656613e-10,0
67171,50.0,1.6420306,771.0,0.74,0.7632216,25.705719,-0.0038045482,4.656613e-10,0
67405,50.0,1.0539455,1587.0,0.74,0.85341835,19.698517,-0.0035057128,-2.9406257e-05,0
67418,40.0,1.2424533,2765.0,0.69,0.80686474,16.804749,-0.003459974,4.656613e-10,0
67474,50.0,1.0484536,1444.0,0.76,0.828329,18.912903,-0.0035886348,-8.953223e-06,1
67477,120.0,1.1058965,807.0,0.65,0.8164925,20.345093,-0.0035950784,-5.354191e-06,0
67499,50.0,1.5660337,1138.0,0.7,0.77556485,23.943787,-0.004470669,4.656613e-10,0
67756,50.0,1.3258718,1079.0,0.7,0.78556937,19.445862,-0.0030736746,-2.4574097e-06,0
67808,30.0,1.0557268,493.0,0.59,0.7746813,22.866333,-0.0035938106,-3.853551e-05,1
67883,40.0,1.3316606,2359.0,0.68,0.80559146,16.814087,-0.0034370515,-8.689879e-06,0
67894,50.0,1.4475855,1174.0,0.76,0.7765783,24.216064,-0.004186728,-1.9307222e-06,0
68020,50.0,1.3377463,1826.0,0.73,0.7977697,19.222168,-0.0033186371,-0.00035920047,0
68066,10.0,1.0260404,2012.0,0.68,0.83763194,18.563995,-0.0038207101,4.656613e-10,0
68078,60.0,1.2944044,1692.0,0.38,0.8050328,17.766815,-0.0039057445,-1.5795971e-06,0
68209,100.0,1.2607105,1489.0,0.58,0.7994588,17.960632,-0.00395423,-2.3696284e-06,0
68216,30.0,1.3788618,2006.0,0.71,0.8205333,17.992737,-0.0036754648,-0.00040467115,0
68278,30.0,1.3830179,2475.0,0.71,0.8201695,17.052948,-0.003504868,-2.545191e-06,0
68286,50.0,1.3280983,1955.0,0.74,0.7889995,21.420776,-0.0037088448,-6.1400317e-07,1
68345,10.0,1.410923,2121.0,0.71,0.82214445,16.676392,-0.0032961373,-8.7315605e-08,0
68400,40.0,0.9522701,1262.0,0.74,0.78035927,21.252777,-0.0033995518,4.656613e-10,0
68407,50.0,1.2794127,2592.0,0.77,0.8047859,18.349213,-0.0036537044,-7.017845e-07,0
68549,50.0,1.3533316,1120.0,0.82,0.79241663,22.276337,-0.0035351845,4.656613e-10,0
68661,50.0,0.98091733,1845.0,0.79,0.83031696,19.536743,-0.0037817315,-2.9845163e-05,0
68677,50.0,1.4213132,2368.0,0.73,0.8181426,17.213806,-0.0038823995,4.656613e-10,0
68736,50.0,1.0665622,737.0,0.64,0.80286294,21.699738,-0.0035124733,4.656613e-10,1
68867,30.0,0.96592575,805.0,0.73,0.8062931,19.128143,-0.003428284,4.656613e-10,1
68929,50.0,0.9007644,1225.0,0.79,0.83732015,17.281525,-0.003688986,4.656613e-10,1
68997,40.0,0.9222869,2469.0,0.73,0.83010906,16.536499,-0.003700183,4.656613e-10,0
69705,40.0,2.9850373,39.0,0.66,0.8148034,27.322388,-0.0037014505,-2.9845163e-05,0
69706,40.0,2.835567,49.0,0.69,0.8220795,27.483246,-0.0036833873,-9.918817e-06,0
70628,40.0,2.5198536,14.0,0.74,0.85104066,26.897705,-0.003849231,-1.4044536e-05,0
70695,50.0,2.1155267,45.0,0.68,0.8702831,26.75467,-0.0037555345,4.656613e-10,0
70696,11.0,1.9328076,79.0,0.67,0.88305515,26.441864,-0.003824513,4.656613e-10,0
70730,120.0,1.1875337,78.0,0.68,0.9118215,26.914215,-0.003574163,-8.7734696e-07,0
71578,50.0,1.0355401,1578.0,0.76,0.93249315,20.224335,-0.0033514888,4.656613e-10,0
71706,40.0,0.99635416,1168.0,0.71,0.93405235,19.09961,-0.0032747996,4.656613e-10,0
71716,50.0,1.1293486,1234.0,0.68,0.93750846,21.240295,-0.0034137068,4.656613e-10,0
71791,50.0,1.4230943,771.0,0.72,0.9225146,24.024017,-0.0037607106,4.656613e-10,0
72025,50.0,0.9826985,1587.0,0.74,0.9426536,19.309052,-0.0032080396,-3.2566382e-05,0
72038,40.0,1.0860068,2765.0,0.68,0.9369627,16.6987,-0.0031982157,4.656613e-10,0
72094,50.0,0.89616305,1444.0,0.76,0.9359103,18.69278,-0.0033233906,-9.479911e-06,0
72097,120.0,0.8948271,807.0,0.65,0.93218136,20.219421,-0.00329825,-5.7053167e-06,0
72119,50.0,1.3211219,1138.0,0.76,0.9166808,22.774963,-0.0039279275,4.656613e-10,0
72376,50.0,1.1096073,1079.0,0.72,0.9262436,18.960571,-0.003171913,-2.4574097e-06,0
72428,30.0,0.87449205,493.0,0.58,0.9258928,22.542816,-0.0031933566,-4.3012355e-05,0
72503,40.0,1.0315324,2359.0,0.71,0.9363391,16.818115,-0.0032672996,-7.4609416e-06,0
72514,50.0,1.2298367,1174.0,0.8,0.9130168,22.949646,-0.0038029638,-2.1062847e-06,0
72640,50.0,1.1018889,1826.0,0.72,0.9299985,18.728424,-0.0032353983,-0.00030284488,0
72686,10.0,0.9770581,2012.0,0.67,0.9446675,18.06894,-0.0035397266,4.656613e-10,0
72698,60.0,0.98997164,1692.0,0.39,0.9348579,17.57965,-0.0035069804,-1.3162532e-06,0
72829,100.0,0.97869086,1489.0,0.59,0.9311939,17.635345,-0.003548283,-1.9307222e-06,0
72836,30.0,1.0719057,2006.0,0.72,0.9395353,17.62912,-0.0034482486,-0.0003332172,0
72898,30.0,1.0426648,2475.0,0.71,0.93759936,16.792694,-0.003234659,-2.194066e-06,0
72906,50.0,1.13395,1955.0,0.78,0.9225796,20.62268,-0.0036246555,-6.1400317e-07,0
72965,10.0,1.0619608,2121.0,0.71,0.9377033,16.338623,-0.0031457162,-8.7315605e-08,0
73020,40.0,0.88013244,1262.0,0.72,0.92007196,20.387848,-0.0035762757,4.656613e-10,0
